Tf_name	Raw_name	Download_link
Gr	wgEncodeAwgTfbsHaibEcc1GrV0416102Dex100nmUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibEcc1GrV0416102Dex100nmUniPk.narrowPeak.gz
Gr	wgEncodeAwgTfbsSydhHepg2Grp20ForsklnUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHepg2Grp20ForsklnUniPk.narrowPeak.gz
Grp20	wgEncodeAwgTfbsSydhHepg2Grp20ForsklnUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHepg2Grp20ForsklnUniPk.narrowPeak.gz
Gtf2b	wgEncodeAwgTfbsSydhK562Gtf2bUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562Gtf2bUniPk.narrowPeak.gz
Gtf2f1	wgEncodeAwgTfbsSydhH1hescGtf2f1IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhH1hescGtf2f1IggrabUniPk.narrowPeak.gz
Gtf2f1	wgEncodeAwgTfbsSydhHelas3Gtf2f1ab28179IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHelas3Gtf2f1ab28179IggrabUniPk.narrowPeak.gz
Gtf2f1	wgEncodeAwgTfbsSydhK562Gtf2f1ab28179IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562Gtf2f1ab28179IggrabUniPk.narrowPeak.gz
Hae2f1	wgEncodeAwgTfbsSydhHelas3Hae2f1UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHelas3Hae2f1UniPk.narrowPeak.gz
Hae2f1	wgEncodeAwgTfbsSydhMcf7Hae2f1UcdUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhMcf7Hae2f1UcdUniPk.narrowPeak.gz
Hdac1	wgEncodeAwgTfbsBroadK562Hdac1sc6298UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsBroadK562Hdac1sc6298UniPk.narrowPeak.gz
Hdac2	wgEncodeAwgTfbsBroadK562Hdac2a300705aUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsBroadK562Hdac2a300705aUniPk.narrowPeak.gz
Hdac2	wgEncodeAwgTfbsHaibH1hescHdac2sc6296V0416102UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibH1hescHdac2sc6296V0416102UniPk.narrowPeak.gz
Hdac2	wgEncodeAwgTfbsHaibHepg2Hdac2sc6296V0416101UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2Hdac2sc6296V0416101UniPk.narrowPeak.gz
Hdac2	wgEncodeAwgTfbsHaibK562Hdac2sc6296V0416102UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Hdac2sc6296V0416102UniPk.narrowPeak.gz
Hdac6	wgEncodeAwgTfbsBroadK562Hdac6a301341aUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsBroadK562Hdac6a301341aUniPk.narrowPeak.gz
Hmgn3	wgEncodeAwgTfbsSydhK562Hmgn3UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562Hmgn3UniPk.narrowPeak.gz
Hnf4a	wgEncodeAwgTfbsHaibHepg2Hnf4asc8987V0416101UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2Hnf4asc8987V0416101UniPk.narrowPeak.gz
Hnf4a	wgEncodeAwgTfbsSydhHepg2Hnf4aForsklnUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHepg2Hnf4aForsklnUniPk.narrowPeak.gz
Hnf4g	wgEncodeAwgTfbsHaibHepg2Hnf4gsc6558V0416101UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2Hnf4gsc6558V0416101UniPk.narrowPeak.gz
Hsf1	wgEncodeAwgTfbsSydhHepg2Hsf1ForsklnUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHepg2Hsf1ForsklnUniPk.narrowPeak.gz
Ikzf1	wgEncodeAwgTfbsSydhGm12878Ikzf1iknuclaUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm12878Ikzf1iknuclaUniPk.narrowPeak.gz
Ini1	wgEncodeAwgTfbsSydhHelas3Ini1IggmusUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHelas3Ini1IggmusUniPk.narrowPeak.gz
Ini1	wgEncodeAwgTfbsSydhK562Ini1IggmusUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562Ini1IggmusUniPk.narrowPeak.gz
Irf1	wgEncodeAwgTfbsSydhK562Irf1Ifna30UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562Irf1Ifna30UniPk.narrowPeak.gz
Irf1	wgEncodeAwgTfbsSydhK562Irf1Ifna6hUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562Irf1Ifna6hUniPk.narrowPeak.gz
Irf1	wgEncodeAwgTfbsSydhK562Irf1Ifng30UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562Irf1Ifng30UniPk.narrowPeak.gz
Irf1	wgEncodeAwgTfbsSydhK562Irf1Ifng6hUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562Irf1Ifng6hUniPk.narrowPeak.gz
Irf3	wgEncodeAwgTfbsSydhHelas3Irf3IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHelas3Irf3IggrabUniPk.narrowPeak.gz
Irf3	wgEncodeAwgTfbsSydhHepg2Irf3IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHepg2Irf3IggrabUniPk.narrowPeak.gz
Irf4	wgEncodeAwgTfbsHaibGm12878Irf4sc6059Pcr1xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibGm12878Irf4sc6059Pcr1xUniPk.narrowPeak.gz
Jarid1a	wgEncodeAwgTfbsBroadH1hescJarid1aab26049UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsBroadH1hescJarid1aab26049UniPk.narrowPeak.gz
Jund	wgEncodeAwgTfbsHaibH1hescJundV0416102UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibH1hescJundV0416102UniPk.narrowPeak.gz
Jund	wgEncodeAwgTfbsHaibHepg2JundPcr1xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2JundPcr1xUniPk.narrowPeak.gz
Jund	wgEncodeAwgTfbsSydhGm12878JundUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm12878JundUniPk.narrowPeak.gz
Jund	wgEncodeAwgTfbsSydhH1hescJundIggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhH1hescJundIggrabUniPk.narrowPeak.gz
Jund	wgEncodeAwgTfbsSydhHelas3JundIggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHelas3JundIggrabUniPk.narrowPeak.gz
Jund	wgEncodeAwgTfbsSydhHepg2JundIggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHepg2JundIggrabUniPk.narrowPeak.gz
Jund	wgEncodeAwgTfbsSydhK562JundIggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562JundIggrabUniPk.narrowPeak.gz
Kap1	wgEncodeAwgTfbsSydhHek293Kap1UcdUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHek293Kap1UcdUniPk.narrowPeak.gz
Kap1	wgEncodeAwgTfbsSydhK562Kap1UcdUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562Kap1UcdUniPk.narrowPeak.gz
Kap1	wgEncodeAwgTfbsSydhU2osKap1UcdUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhU2osKap1UcdUniPk.narrowPeak.gz
Maff	wgEncodeAwgTfbsSydhHepg2Maffm8194IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHepg2Maffm8194IggrabUniPk.narrowPeak.gz
Maff	wgEncodeAwgTfbsSydhK562MaffIggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562MaffIggrabUniPk.narrowPeak.gz
Mafk	wgEncodeAwgTfbsSydhH1hescMafkIggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhH1hescMafkIggrabUniPk.narrowPeak.gz
Mafk	wgEncodeAwgTfbsSydhHelas3MafkIggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHelas3MafkIggrabUniPk.narrowPeak.gz
Mafk	wgEncodeAwgTfbsSydhHepg2Mafkab50322IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHepg2Mafkab50322IggrabUniPk.narrowPeak.gz
Mafk	wgEncodeAwgTfbsSydhHepg2Mafksc477IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHepg2Mafksc477IggrabUniPk.narrowPeak.gz
Mafk	wgEncodeAwgTfbsSydhImr90MafkIggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhImr90MafkIggrabUniPk.narrowPeak.gz
Mafk	wgEncodeAwgTfbsSydhK562Mafkab50322IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562Mafkab50322IggrabUniPk.narrowPeak.gz
Max	wgEncodeAwgTfbsHaibK562MaxV0416102UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562MaxV0416102UniPk.narrowPeak.gz
Max	wgEncodeAwgTfbsSydhA549MaxIggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhA549MaxIggrabUniPk.narrowPeak.gz
Max	wgEncodeAwgTfbsSydhGm12878MaxIggmusUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm12878MaxIggmusUniPk.narrowPeak.gz
Max	wgEncodeAwgTfbsSydhH1hescMaxUcdUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhH1hescMaxUcdUniPk.narrowPeak.gz
Max	wgEncodeAwgTfbsSydhHelas3MaxIggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHelas3MaxIggrabUniPk.narrowPeak.gz
Max	wgEncodeAwgTfbsSydhHepg2MaxIggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHepg2MaxIggrabUniPk.narrowPeak.gz
Max	wgEncodeAwgTfbsSydhHuvecMaxUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHuvecMaxUniPk.narrowPeak.gz
Max	wgEncodeAwgTfbsSydhK562MaxIggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562MaxIggrabUniPk.narrowPeak.gz
Max	wgEncodeAwgTfbsSydhNb4MaxUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhNb4MaxUniPk.narrowPeak.gz
Maz	wgEncodeAwgTfbsSydhGm12878Mazab85725IggmusUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm12878Mazab85725IggmusUniPk.narrowPeak.gz
Maz	wgEncodeAwgTfbsSydhHelas3Mazab85725IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHelas3Mazab85725IggrabUniPk.narrowPeak.gz
Maz	wgEncodeAwgTfbsSydhHepg2Mazab85725IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHepg2Mazab85725IggrabUniPk.narrowPeak.gz
Maz	wgEncodeAwgTfbsSydhK562Mazab85725IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562Mazab85725IggrabUniPk.narrowPeak.gz
Mbd4	wgEncodeAwgTfbsHaibHepg2Mbd4sc271530V0422111UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2Mbd4sc271530V0422111UniPk.narrowPeak.gz
Mef2a	wgEncodeAwgTfbsHaibGm12878Mef2aPcr1xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibGm12878Mef2aPcr1xUniPk.narrowPeak.gz
Mef2a	wgEncodeAwgTfbsHaibK562Mef2aV0416101UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Mef2aV0416101UniPk.narrowPeak.gz
Mef2c	wgEncodeAwgTfbsHaibGm12878Mef2csc13268V0416101UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibGm12878Mef2csc13268V0416101UniPk.narrowPeak.gz
Mta3	wgEncodeAwgTfbsHaibGm12878Mta3sc81325V0422111UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibGm12878Mta3sc81325V0422111UniPk.narrowPeak.gz
Mxi1	wgEncodeAwgTfbsSydhGm12878Mxi1IggmusUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm12878Mxi1IggmusUniPk.narrowPeak.gz
Mxi1	wgEncodeAwgTfbsSydhH1hescMxi1IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhH1hescMxi1IggrabUniPk.narrowPeak.gz
Mxi1	wgEncodeAwgTfbsSydhHelas3Mxi1af4185IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHelas3Mxi1af4185IggrabUniPk.narrowPeak.gz
Mxi1	wgEncodeAwgTfbsSydhHepg2Mxi1UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHepg2Mxi1UniPk.narrowPeak.gz
Mxi1	wgEncodeAwgTfbsSydhK562Mxi1af4185IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562Mxi1af4185IggrabUniPk.narrowPeak.gz
Myb	wgEncodeAwgTfbsHaibHepg2Mybl2sc81192V0422111UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2Mybl2sc81192V0422111UniPk.narrowPeak.gz
Nanog	wgEncodeAwgTfbsHaibH1hescNanogsc33759V0416102UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibH1hescNanogsc33759V0416102UniPk.narrowPeak.gz
Nelfe	wgEncodeAwgTfbsSydhK562NelfeUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562NelfeUniPk.narrowPeak.gz
Nfatc1	wgEncodeAwgTfbsHaibGm12878Nfatc1sc17834V0422111UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibGm12878Nfatc1sc17834V0422111UniPk.narrowPeak.gz
Nfe2	wgEncodeAwgTfbsSydhGm12878Nfe2sc22827UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm12878Nfe2sc22827UniPk.narrowPeak.gz
Nfe2	wgEncodeAwgTfbsSydhK562Nfe2UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562Nfe2UniPk.narrowPeak.gz
Nfic	wgEncodeAwgTfbsHaibGm12878Nficsc81335V0422111UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibGm12878Nficsc81335V0422111UniPk.narrowPeak.gz
Nfic	wgEncodeAwgTfbsHaibHepg2Nficsc81335V0422111UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2Nficsc81335V0422111UniPk.narrowPeak.gz
Nfkb	wgEncodeAwgTfbsSydhGm10847NfkbTnfaIggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm10847NfkbTnfaIggrabUniPk.narrowPeak.gz
Nfkb	wgEncodeAwgTfbsSydhGm12878NfkbTnfaIggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm12878NfkbTnfaIggrabUniPk.narrowPeak.gz
Nfkb	wgEncodeAwgTfbsSydhGm12891NfkbTnfaIggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm12891NfkbTnfaIggrabUniPk.narrowPeak.gz
Nfkb	wgEncodeAwgTfbsSydhGm12892NfkbTnfaIggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm12892NfkbTnfaIggrabUniPk.narrowPeak.gz
Nfkb	wgEncodeAwgTfbsSydhGm15510NfkbTnfaIggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm15510NfkbTnfaIggrabUniPk.narrowPeak.gz
Nfkb	wgEncodeAwgTfbsSydhGm18505NfkbTnfaIggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm18505NfkbTnfaIggrabUniPk.narrowPeak.gz
Nfkb	wgEncodeAwgTfbsSydhGm18526NfkbTnfaIggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm18526NfkbTnfaIggrabUniPk.narrowPeak.gz
Nfkb	wgEncodeAwgTfbsSydhGm18951NfkbTnfaIggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm18951NfkbTnfaIggrabUniPk.narrowPeak.gz
Nfkb	wgEncodeAwgTfbsSydhGm19099NfkbTnfaIggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm19099NfkbTnfaIggrabUniPk.narrowPeak.gz
Nfkb	wgEncodeAwgTfbsSydhGm19193NfkbTnfaIggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm19193NfkbTnfaIggrabUniPk.narrowPeak.gz
Nfya	wgEncodeAwgTfbsSydhGm12878NfyaIggmusUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm12878NfyaIggmusUniPk.narrowPeak.gz
Nfya	wgEncodeAwgTfbsSydhHelas3NfyaIggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHelas3NfyaIggrabUniPk.narrowPeak.gz
Nfya	wgEncodeAwgTfbsSydhK562NfyaUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562NfyaUniPk.narrowPeak.gz
Nfyb	wgEncodeAwgTfbsSydhGm12878NfybIggmusUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm12878NfybIggmusUniPk.narrowPeak.gz
Nfyb	wgEncodeAwgTfbsSydhHelas3NfybIggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHelas3NfybIggrabUniPk.narrowPeak.gz
Nfyb	wgEncodeAwgTfbsSydhK562NfybUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562NfybUniPk.narrowPeak.gz
Nr2f2	wgEncodeAwgTfbsHaibK562Nr2f2sc271940V0422111UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Nr2f2sc271940V0422111UniPk.narrowPeak.gz
Nrf1	wgEncodeAwgTfbsSydhGm12878Nrf1IggmusUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm12878Nrf1IggmusUniPk.narrowPeak.gz
